Uniprot_A	Uniprot_B	Alt_A	Alt_B	Gene_A	Gene_B	pmid:method:quality
P0CG48	Q02750	7316	5604	UBC	MAP2K1	21906983:0004:LC|21890473:0004:LC|17623298:0401:LC|21139048:0004:LC
P0CG48	Q02790	7316	2288	UBC	FKBP4	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q02809	7316	5351	UBC	PLOD1	21987572:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q02878	7316	6128	UBC	RPL6	21906983:0004:LC|18781797:0004:LC|21139048:0004:LC|20972266:0004:LC|21963094:0004:LC|21987572:0004:LC|21890473:0004:LC|22178446:0004:LC|16196087:0004:LC
P0CG48	Q02952	7316	9590	UBC	AKAP12	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q02978	7316	8402	UBC	SLC25A11	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q03013	7316	2948	UBC	GSTM4	21906983:0004:LC|21987572:0004:LC
P0CG48	Q03113	7316	2768	UBC	GNA12	21906983:0004:LC|21139048:0004:LC
P0CG48	Q03154	7316	95	UBC	ACY1	21906983:0004:LC|21987572:0004:LC
P0CG48	Q03188	7316	1060	UBC	CENPC	21890473:0004:LC|21139048:0004:LC
P0CG48	Q03252	7316	84823	UBC	LMNB2	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q03393	7316	5805	UBC	PTS	21906983:0004:LC|21890473:0004:LC
P0CG48	Q03468	7316	2074	UBC	ERCC6	20541997:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q03518	7316	6890	UBC	TAP1	21906983:0004:LC|21890473:0004:LC
P0CG48	Q03519	7316	6891	UBC	TAP2	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q03701	7316	10153	UBC	CEBPZ	22178446:0004:LC|21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q03933	7316	3298	UBC	HSF2	21906983:0004:LC|21890473:0004:LC|19768582:0004:LC|20937767:0004:LC|21139048:0004:LC
P0CG48	Q04206	7316	5970	UBC	RELA	20048074:0004:LC|17183367:0096:LC|21084693:0004:LC|19322197:0096:LC|17468759:0096:LC|19339690:0004:LC|14743216:0007:LC|21139048:0004:LC|17183367:0004:LC|19262565:0007:LC|14690596:0004:LC|19064727:0004:LC|17183367:0006:LC|19330832:0004:LC|19322197:0006:LC|22020940:0004:LC|19339690:0096:LC
P0CG48	Q04323	7316	51035	UBC	UBXN1	15362974:0096:LC|20351172:0004:LC|21906983:0004:LC|21135095:0096:LC|18775313:0004:LC|21139048:0004:LC|21987572:0004:LC|20351172:0096:LC|21890473:0004:LC|21135095:0004:LC|18781797:0004:LC|19285159:0096:LC|15362974:0004:LC|16396636:0004:LC
P0CG48	Q04637	7316	1981	UBC	EIF4G1	22108332:0004:LC|21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q04695	7316	3872	UBC	KRT17	22178446:0004:LC|21906983:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q04721	7316	4853	UBC	NOTCH2	21890473:0004:LC|21139048:0004:LC
P0CG48	Q04726	7316	7090	UBC	TLE3	21890473:0004:LC|21139048:0004:LC
P0CG48	Q04727	7316	7091	UBC	TLE4	21890473:0004:LC|21139048:0004:LC
P0CG48	Q04760	7316	2739	UBC	GLO1	21890473:0004:LC|21139048:0004:LC
P0CG48	Q04837	7316	6742	UBC	SSBP1	20972266:0004:LC|21906983:0004:LC|21890473:0004:LC|20639865:0004:LC|21139048:0004:LC
P0CG48	Q04917	7316	7533	UBC	YWHAH	21906983:0004:LC|21890473:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q04941	7316	5355	UBC	PLP2	18781797:0004:LC|21139048:0004:LC
P0CG48	Q05048	7316	1477	UBC	CSTF1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q05086	7316	7337	UBC	UBE3A	21906983:0004:LC|23439649:0415:LC|21139048:0004:LC|20972266:0004:LC|21963094:0004:LC|21987572:0004:LC|21890473:0004:LC|20639865:0004:LC|9575161:0415:LC|22118674:0004:LC|21493713:0004:LC
P0CG48	Q05397	7316	5747	UBC	PTK2	22203672:0004:LC|18031698:0004:LC|21139048:0004:LC
P0CG48	Q05513	7316	5590	UBC	PRKCZ	21911421:0004:LC|21139048:0004:LC
P0CG48	Q05519	7316	9295	UBC	SRSF11	21890473:0004:LC|21139048:0004:LC
P0CG48	Q05639	7316	1917	UBC	EEF1A2	21906983:0004:LC|18781797:0004:LC|21139048:0004:LC|17550899:0004:LC|21890473:0004:LC|22178446:0004:LC
P0CG48	Q05655	7316	5580	UBC	PRKCD	21139048:0004:LC|21906983:0004:LC|21890473:0004:LC|19903772:0004:LC
P0CG48	Q05923	7316	1844	UBC	DUSP2	21906983:0004:LC|21987572:0004:LC
P0CG48	Q05932	7316	2356	UBC	FPGS	21906983:0004:LC|21987572:0004:LC|21890473:0004:LC
P0CG48	Q05D32	7316	51496	UBC	CTDSPL2	21890473:0004:LC|21139048:0004:LC
P0CG48	Q06187	7316	695	UBC	BTK	21906983:0004:LC|21890473:0004:LC
P0CG48	Q06203	7316	5471	UBC	PPAT	21139048:0004:LC|21906983:0004:LC|21890473:0004:LC|16196087:0004:LC|21963094:0004:LC
P0CG48	Q06210	7316	2673	UBC	GFPT1	21906983:0004:LC|21890473:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q06265	7316	5393	UBC	EXOSC9	21906983:0004:LC|21139048:0004:LC
P0CG48	Q06323	7316	5720	UBC	PSME1	21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q06418	7316	7301	UBC	TYRO3	21890473:0004:LC|21139048:0004:LC
P0CG48	Q06481	7316	334	UBC	APLP2	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|22641691:0004:LC|21139048:0004:LC
P0CG48	Q06546	7316	2551	UBC	GABPA	21906983:0004:LC|21890473:0004:LC
P0CG48	Q06587	7316	6015	UBC	RING1	21890473:0004:LC|21139048:0004:LC|20601937:0096:LC
P0CG48	Q06609	7316	5888	UBC	RAD51	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q06787	7316	2332	UBC	FMR1	22118674:0004:LC|21139048:0004:LC
P0CG48	Q06830	7316	5052	UBC	PRDX1	21906983:0004:LC|21139048:0004:LC|21963094:0004:LC|21987572:0004:LC|20589759:0004:LC|21890473:0004:LC|22178446:0004:LC|16196087:0004:LC
P0CG48	Q07020	7316	6141	UBC	RPL18	21906983:0004:LC|18781797:0004:LC|21139048:0004:LC|20972266:0004:LC|21987572:0004:LC|21890473:0004:LC|22178446:0004:LC|20639865:0004:LC|16196087:0004:LC
P0CG48	Q07021	7316	708	UBC	C1QBP	21906983:0004:LC|18781797:0004:LC|17550899:0004:LC|21139048:0004:LC|21890473:0004:LC|16196087:0004:LC|22118674:0004:LC
P0CG48	Q07065	7316	10970	UBC	CKAP4	21906983:0004:LC|21890473:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q07157	7316	7082	UBC	TJP1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q07617	7316	6674	UBC	SPAG1	23314748:0096:LC|21139048:0004:LC
P0CG48	Q07666	7316	10657	UBC	KHDRBS1	21906983:0004:LC|21890473:0004:LC|22118674:0004:LC|21139048:0004:LC
P0CG48	Q07817	7316	598	UBC	BCL2L1	21906983:0004:LC|21890473:0004:LC|21852238:0004:LC|22072718:0004:LC|21139048:0004:LC
P0CG48	Q07820	7316	4170	UBC	MCL1	21906983:0004:LC|21613222:0004:LC|18781797:0004:LC|21139048:0004:LC|19622586:0004:LC|20023629:0004:LC|21907705:0004:LC|21566062:0004:LC|17670986:0004:LC|16109713:0004:LC|21730980:0004:LC|16196087:0004:LC
P0CG48	Q07864	7316	5426	UBC	POLE	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q07866	7316	3831	UBC	KLC1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q07889	7316	6654	UBC	SOS1	17389601:0004:LC|10025673:0004:LC
P0CG48	Q07912	7316	10188	UBC	TNK2	20086093:0004:LC|19144635:0004:LC|21139048:0004:LC
P0CG48	Q07955	7316	6426	UBC	SRSF1	21906983:0004:LC|21890473:0004:LC|20639865:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q07960	7316	392	UBC	ARHGAP1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q08117	7316	166	UBC	AES	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q08170	7316	6429	UBC	SRSF4	21890473:0004:LC|21139048:0004:LC
P0CG48	Q08209	7316	5530	UBC	PPP3CA	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q08211	7316	1660	UBC	DHX9	22108332:0004:LC|21906983:0004:LC|18781797:0004:LC|21963094:0004:LC|21139048:0004:LC|21987572:0004:LC|21890473:0004:LC|22178446:0004:LC|16196087:0004:LC|22118674:0004:LC
P0CG48	Q08257	7316	1429	UBC	CRYZ	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q08345	7316	780	UBC	DDR1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q08357	7316	6575	UBC	SLC20A2	21906983:0004:LC|21890473:0004:LC
P0CG48	Q08379	7316	2801	UBC	GOLGA2	21906983:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q08380	7316	3959	UBC	LGALS3BP	21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q08431	7316	4240	UBC	MFGE8	21890473:0004:LC|22118674:0004:LC|21139048:0004:LC
P0CG48	Q08499	7316	5144	UBC	PDE4D	19372219:0004:LC|20647544:0004:LC
P0CG48	Q08554	7316	1823	UBC	DSC1	22118674:0004:LC|21139048:0004:LC
P0CG48	Q08722	7316	961	UBC	CD47	21906983:0004:LC|21139048:0004:LC
P0CG48	Q08945	7316	6749	UBC	SSRP1	22178446:0004:LC|21906983:0004:LC|21890473:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q08999	7316	5934	UBC	RBL2	21890473:0004:LC|12717421:0004:LC|12915404:0004:LC
P0CG48	Q08AF3	7316	162394	UBC	SLFN5	21906983:0004:LC|21139048:0004:LC
P0CG48	Q08AG7	7316	440145	UBC	MZT1	21906983:0004:LC|20639865:0004:LC
P0CG48	Q09028	7316	5928	UBC	RBBP4	16196087:0004:LC|21906983:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q09161	7316	4686	UBC	NCBP1	21906983:0004:LC|21890473:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q09472	7316	2033	UBC	EP300	21890473:0004:LC|23133622:0004:LC|23934153:0415:LC|21139048:0004:LC
P0CG48	Q09666	7316	79026	UBC	AHNAK	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q0P5W4	7316	9986	UBC	RCE1	21906983:0004:LC|21987572:0004:LC
P0CG48	Q0PNE2	7316	54859	UBC	ELP6	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q0VAA5	7316	257068	UBC	PLCXD2	21906983:0004:LC|21139048:0004:LC
P0CG48	Q0VDG4	7316	79634	UBC	SCRN3	21890473:0004:LC|21139048:0004:LC
P0CG48	Q10471	7316	2590	UBC	GALNT2	21906983:0004:LC|21139048:0004:LC
P0CG48	Q10567	7316	162	UBC	AP1B1	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q10570	7316	29894	UBC	CPSF1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q10713	7316	23203	UBC	PMPCA	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q12756	7316	547	UBC	KIF1A	21890473:0004:LC|21139048:0004:LC
P0CG48	Q12765	7316	9805	UBC	SCRN1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q12767	7316	9772	UBC	KIAA0195	21890473:0004:LC|21139048:0004:LC
P0CG48	Q12768	7316	9897	UBC	KIAA0196	21906983:0004:LC|21890473:0004:LC|22118674:0004:LC|21139048:0004:LC
P0CG48	Q12769	7316	23279	UBC	NUP160	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q12770	7316	22937	UBC	SCAP	21906983:0004:LC|21139048:0004:LC
P0CG48	Q12772	7316	6721	UBC	SREBF2	21906983:0004:LC|21139048:0004:LC
P0CG48	Q12778	7316	2308	UBC	FOXO1	13679577:0004:LC|19321440:0004:LC|13679577:0096:LC|19483080:0004:LC|19686743:0004:LC|15668399:0004:LC
P0CG48	Q12788	7316	10607	UBC	TBL3	22178446:0004:LC|21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q12789	7316	2975	UBC	GTF3C1	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q12792	7316	5756	UBC	TWF1	18781797:0004:LC|21139048:0004:LC
P0CG48	Q12802	7316	11214	UBC	AKAP13	21890473:0004:LC|21139048:0004:LC
P0CG48	Q12816	7316	7216	UBC	TRO	21906983:0004:LC|21890473:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q12830	7316	2186	UBC	BPTF	21890473:0004:LC|21139048:0004:LC
P0CG48	Q12834	7316	991	UBC	CDC20	21890473:0004:LC|21906983:0004:LC|20200358:0004:LC|21139048:0004:LC
P0CG48	Q12846	7316	6810	UBC	STX4	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q12849	7316	2926	UBC	GRSF1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q12866	7316	10461	UBC	MERTK	21906983:0004:LC|21139048:0004:LC
P0CG48	Q12873	7316	1107	UBC	CHD3	23314748:0096:LC|21906983:0004:LC
P0CG48	Q12874	7316	10946	UBC	SF3A3	22178446:0004:LC|21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q12888	7316	7158	UBC	TP53BP1	21890473:0004:LC|21139048:0004:LC
P0CG48	Q12899	7316	7726	UBC	TRIM26	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q12904	7316	9255	UBC	AIMP1	21906983:0004:LC|21890473:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q12906	7316	3609	UBC	ILF3	21906983:0004:LC|16196087:0004:LC|21890473:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q12907	7316	10960	UBC	LMAN2	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q12913	7316	5795	UBC	PTPRJ	19836242:0004:LC|21987572:0004:LC
P0CG48	Q12923	7316	5783	UBC	PTPN13	19850743:0096:LC|21139048:0004:LC
P0CG48	Q12931	7316	10131	UBC	TRAP1	18781797:0004:LC|21139048:0004:LC|15852347:0004:LC|21890473:0004:LC|22178446:0004:LC|16196087:0004:LC
P0CG48	Q12933	7316	7186	UBC	TRAF2	22029577:0096:LC|16936264:0004:LC|20972266:0004:LC|22212761:0004:LC|21987572:0004:LC|17923499:0004:LC|22179575:0004:LC|11909853:0004:LC|21078302:0004:LC|20577214:0004:LC|21139048:0004:LC|22179575:0096:LC|19584093:0004:LC|17851586:0004:LC|12917690:0004:LC|22184250:0004:LC|15327770:0415:LC|21906983:0004:LC|21793045:0004:LC|14743216:0007:LC|15861135:0004:LC|22029577:0004:LC|22184250:0415:LC|17314283:0004:LC|12591926:0004:LC|21890473:0004:LC|12917689:0004:LC|19815509:0004:LC
P0CG48	Q12955	7316	288	UBC	ANK3	22118674:0004:LC|21139048:0004:LC
P0CG48	Q12959	7316	1739	UBC	DLG1	21906983:0004:LC|17980554:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q12965	7316	4643	UBC	MYO1E	21906983:0004:LC|21987572:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q12974	7316	8073	UBC	PTP4A2	21906983:0004:LC|21890473:0004:LC
P0CG48	Q12981	7316	662	UBC	BNIP1	21931693:0004:LC|21906983:0004:LC|21139048:0004:LC
P0CG48	Q12982	7316	663	UBC	BNIP2	21890473:0004:LC|21139048:0004:LC
P0CG48	Q12983	7316	664	UBC	BNIP3	21906983:0004:LC|21139048:0004:LC|21963094:0004:LC
P0CG48	Q12986	7316	4799	UBC	NFX1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q12996	7316	1479	UBC	CSTF3	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q13011	7316	1891	UBC	ECH1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q13015	7316	10962	UBC	MLLT11	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q13033	7316	29966	UBC	STRN3	21906983:0004:LC|21890473:0004:LC
P0CG48	Q13042	7316	8881	UBC	CDC16	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q13043	7316	6789	UBC	STK4	21906983:0004:LC|21139048:0004:LC
P0CG48	Q13045	7316	2314	UBC	FLII	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q13049	7316	22954	UBC	TRIM32	21906983:0004:LC|18781797:0004:LC|21139048:0004:LC|21987572:0004:LC|21143188:0004:LC|16816390:0096:LC|21890473:0004:LC|17987106:0096:LC|23408431:0415:LC|16816390:0004:LC
P0CG48	Q13057	7316	80347	UBC	COASY	21890473:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q13077	7316	7185	UBC	TRAF1	14743216:0007:LC|21139048:0004:LC|15468071:0004:LC
P0CG48	Q13084	7316	10573	UBC	MRPL28	21890473:0004:LC|21139048:0004:LC
P0CG48	Q13085	7316	31	UBC	ACACA	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q13098	7316	2873	UBC	GPS1	21139048:0004:LC|21906983:0004:LC|21890473:0004:LC|21963094:0004:LC
P0CG48	Q13107	7316	7375	UBC	USP4	21906983:0004:LC|21139048:0004:LC|20595234:0415:LC|22118674:0004:LC|21890473:0004:LC|16196087:0004:LC|22195557:0415:LC|25404403:0096:LC
P0CG48	Q13112	7316	8208	UBC	CHAF1B	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q13114	7316	7187	UBC	TRAF3	21906983:0004:LC|19893624:0004:LC|21139048:0004:LC|20161788:0004:LC|17991829:0004:LC|20348096:0004:LC|21890473:0004:LC|19996094:0004:LC|20097753:0004:LC
P0CG48	Q13118	7316	7071	UBC	KLF10	21906983:0004:LC|18278048:0004:LC|21963094:0004:LC
P0CG48	Q13123	7316	3550	UBC	IK	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q13126	7316	4507	UBC	MTAP	21906983:0004:LC|21890473:0004:LC|15852347:0004:LC|21139048:0004:LC
P0CG48	Q13127	7316	5978	UBC	REST	21252229:0004:LC|18818083:0004:LC|21139048:0004:LC
P0CG48	Q13131	7316	5562	UBC	PRKAA1	21906983:0004:LC|21987572:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q13137	7316	10241	UBC	CALCOCO2	25416956:1356:HT|21906983:0004:LC|21963094:0004:LC|19820708:0004:LC|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|19285159:0004:LC|21139048:0004:LC|21890473:0004:LC|19285159:0096:LC
P0CG48	Q13144	7316	8893	UBC	EIF2B5	21906983:0004:LC|21890473:0004:LC
P0CG48	Q13148	7316	23435	UBC	TARDBP	21906983:0004:LC|21139048:0004:LC|21454603:0004:LC|19798749:0096:LC|21987572:0004:LC|19164285:0004:LC|19798749:0428:LC|21890473:0004:LC|18305110:0004:LC|17623298:0401:LC|22118674:0004:LC|19798749:0004:LC
P0CG48	Q13151	7316	10949	UBC	HNRNPA0	21906983:0004:LC|21890473:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q13153	7316	5058	UBC	PAK1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q13155	7316	7965	UBC	AIMP2	18781797:0004:LC|16049031:0004:LC|21139048:0004:LC|21209200:0004:LC|21890473:0004:LC|16135753:0004:LC|17512523:0004:LC
P0CG48	Q13158	7316	8772	UBC	FADD	11940602:0004:LC|21183682:0004:LC
P0CG48	Q13162	7316	10549	UBC	PRDX4	21906983:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q13185	7316	11335	UBC	CBX3	21906983:0004:LC|18781797:0004:LC|21963094:0004:LC|21139048:0004:LC|21890473:0004:LC|22178446:0004:LC
P0CG48	Q13188	7316	6788	UBC	STK3	21906983:0004:LC|21139048:0004:LC
P0CG48	Q13190	7316	6811	UBC	STX5	21906983:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q13191	7316	868	UBC	CBLB	16007098:0096:LC|19880507:0096:LC|11375397:0004:LC|20639876:0004:LC|18596201:0096:LC|14661060:0415:LC|23851457:0114:LC|19285159:0096:LC
P0CG48	Q13200	7316	5708	UBC	PSMD2	12938929:0096:LC|21906983:0004:LC|18781797:0004:LC|21139048:0004:LC|20972266:0004:LC|21987572:0004:LC|16335966:0004:LC|21890473:0004:LC|16196087:0004:LC|22118674:0004:LC
P0CG48	Q13206	7316	1662	UBC	DDX10	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q13217	7316	5611	UBC	DNAJC3	21906983:0004:LC|21139048:0004:LC
P0CG48	Q13232	7316	4832	UBC	NME3	21890473:0004:LC|21139048:0004:LC
P0CG48	Q13233	7316	4214	UBC	MAP3K1	21906983:0004:LC|14743216:0007:LC|21139048:0004:LC|15684388:0004:LC|16845370:0096:LC
P0CG48	Q13242	7316	8683	UBC	SRSF9	22178446:0004:LC|21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q13243	7316	6430	UBC	SRSF5	21139048:0004:LC|21906983:0004:LC|21890473:0004:LC|16429130:0004:LC
P0CG48	Q13247	7316	6431	UBC	SRSF6	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q13257	7316	4085	UBC	MAD2L1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q13263	7316	10155	UBC	TRIM28	21906983:0004:LC|18781797:0004:LC|21139048:0004:LC|21963094:0004:LC|21987572:0004:LC|21890473:0004:LC|22178446:0004:LC|17623298:0401:LC|16196087:0004:LC|22118674:0004:LC|20864041:0415:LC
P0CG48	Q13268	7316	10202	UBC	DHRS2	21890473:0004:LC|21139048:0004:LC
P0CG48	Q13277	7316	6809	UBC	STX3	21906983:0004:LC|21139048:0004:LC
P0CG48	Q13283	7316	10146	UBC	G3BP1	21906983:0004:LC|16196087:0004:LC|21890473:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q13286	7316	1201	UBC	CLN3	20972266:0004:LC|21139048:0004:LC|21890473:0004:LC|21906983:0004:LC|21963094:0004:LC
P0CG48	Q13303	7316	8514	UBC	KCNAB2	21890473:0004:LC|21139048:0004:LC
P0CG48	Q13308	7316	5754	UBC	PTK7	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q13309	7316	6502	UBC	SKP2	17187060:0004:LC|21139048:0004:LC|21987572:0004:LC|21571647:0004:LC|21358672:0004:LC|20663873:0004:LC|21906983:0004:LC|19686743:0004:LC|21890473:0004:LC|15735731:0004:LC
P0CG48	Q13310	7316	8761	UBC	PABPC4	22108332:0004:LC|21906983:0004:LC|18781797:0004:LC|21139048:0004:LC|19850743:0096:LC|21890473:0004:LC|16196087:0004:LC
P0CG48	Q13315	7316	472	UBC	ATM	21890473:0004:LC|19850743:0096:LC|21139048:0004:LC
P0CG48	Q13330	7316	9112	UBC	MTA1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q13332	7316	5802	UBC	PTPRS	21906983:0004:LC|21139048:0004:LC
P0CG48	Q13347	7316	8668	UBC	EIF3I	21906983:0004:LC|18781797:0004:LC|21139048:0004:LC|20972266:0004:LC|21963094:0004:LC|21987572:0004:LC|21890473:0004:LC|16196087:0004:LC
P0CG48	Q13362	7316	5527	UBC	PPP2R5C	21906983:0004:LC|21139048:0004:LC
P0CG48	Q13363	7316	1487	UBC	CTBP1	21906983:0004:LC|20800578:0004:LC|21890473:0004:LC|20361981:0004:LC|21139048:0004:LC
P0CG48	Q13395	7316	6894	UBC	TARBP1	21890473:0004:LC|21139048:0004:LC
P0CG48	Q13409	7316	1781	UBC	DYNC1I2	18781797:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q13418	7316	3611	UBC	ILK	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q13423	7316	23530	UBC	NNT	21890473:0004:LC|21139048:0004:LC
P0CG48	Q13425	7316	6645	UBC	SNTB2	23314748:0096:LC|21906983:0004:LC|21139048:0004:LC
P0CG48	Q13426	7316	7518	UBC	XRCC4	16412978:0004:LC|21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q13435	7316	10992	UBC	SF3B2	22178446:0004:LC|21906983:0004:LC|21890473:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q13439	7316	2803	UBC	GOLGA4	21906983:0004:LC|21139048:0004:LC
P0CG48	Q13442	7316	11333	UBC	PDAP1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q13443	7316	8754	UBC	ADAM9	21906983:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q13444	7316	8751	UBC	ADAM15	21906983:0004:LC|21987572:0004:LC
P0CG48	Q13451	7316	2289	UBC	FKBP5	21906983:0004:LC|21890473:0004:LC
P0CG48	Q13454	7316	7991	UBC	TUSC3	20972266:0004:LC|21987572:0004:LC
P0CG48	Q13464	7316	6093	UBC	ROCK1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q13470	7316	8711	UBC	TNK1	21906983:0004:LC|21890473:0004:LC
P0CG48	Q13485	7316	4089	UBC	SMAD4	10781087:0004:LC|21139048:0004:LC|12813045:0004:LC|15817471:0004:LC|22045334:0007:LC|15855639:0004:LC|21890473:0004:LC|16865698:0004:LC|15314162:0004:LC
P0CG48	Q13488	7316	10312	UBC	TCIRG1	21906983:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q13489	7316	330	UBC	BIRC3	18931663:0096:LC|23259674:0096:LC|21113135:0096:LC|18570872:0004:LC|12525502:0004:LC|15078891:0004:LC
P0CG48	Q13490	7316	329	UBC	BIRC2	21906983:0004:LC|18931663:0096:LC|18230607:0004:LC|21139048:0004:LC|20972266:0004:LC|22212761:0004:LC|21890473:0004:LC|21987572:0004:LC|18239673:0004:LC|18570872:0004:LC|21048196:0096:LC|21817100:0004:LC|16510124:0004:LC|19373254:0096:LC|12525502:0004:LC|15078891:0004:LC|19373254:0004:LC|18022362:0096:LC|21113135:0096:LC|21113135:0004:LC
P0CG48	Q13492	7316	8301	UBC	PICALM	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
