Uniprot_A	Uniprot_B	Alt_A	Alt_B	Gene_A	Gene_B	pmid:method:quality
P30405	Q8N9N5	10105	54971	PPIF	BANP	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
P30405	Q96DZ9	10105	116173	PPIF	CMTM5	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P30405	Q9NSS6	10105		PPIF	DKFZP761H172	25416956:0018:HT
P30405	Q9NYB9	10105	10152	PPIF	ABI2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P30408	P31689	4071	3301	TM4SF1	DNAJA1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P30408	P68366	4071	7277	TM4SF1	TUBA4A	16169070:0018:HT|16169070:0398:HT
P30408	Q08345	4071	780	TM4SF1	DDR1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P30408	V9HW22	4071		TM4SF1	HEL-S-72P	16169070:0018:HT
P30414	Q16539	4820	1432	NKTR	MAPK14	20936779:0398:HT|20936779:0018:HT
P30512	P40763	3105	6774	HLA-A	STAT3	21988832:0018:HT
P30512	Q8IUH5	3105	23390	HLA-A	ZDHHC17	24705354:0397:HT|24705354:0018:HT
P30519	P54257	3163	9001	HMOX2	HAP1	16169070:0398:HT|21900206:0018:HT|16169070:0018:HT|15657099:0064:LC
P30519	Q03701	3163	10153	HMOX2	CEBPZ	21900206:0018:HT
P30519	Q09028	3163	5928	HMOX2	RBBP4	21900206:0018:HT
P30519	Q15047	3163	9869	HMOX2	SETDB1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P30519	Q16891	3163	10989	HMOX2	IMMT	21900206:0018:HT
P30519	Q5JY77	3163	9737	HMOX2	GPRASP1	16169070:0018:HT
P30519	Q5T3J3	3163	55791	HMOX2	LRIF1	16169070:0018:HT
P30519	Q5UIP0	3163	55183	HMOX2	RIF1	16169070:0398:HT
P30519	Q6IE81	3163	79960	HMOX2	JADE1	21900206:0018:HT
P30519	Q6NUN9	3163	155061	HMOX2	ZNF746	21900206:0018:HT
P30519	Q6QNY1	3163	282991	HMOX2	BLOC1S2	21900206:0018:HT
P30519	Q7L5N1	3163	10980	HMOX2	COPS6	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P30519	Q8NHY6	3163	140612	HMOX2	ZFP28	21900206:0018:HT
P30519	Q8TB96	3163	81533	HMOX2	ITFG1	21900206:0018:HT
P30519	Q8WVK7	3163	348235	HMOX2	SKA2	21988832:0018:HT
P30519	Q96AW1	3163	81552	HMOX2	VOPP1	16169070:0398:HT
P30519	Q99613	3163	8663	HMOX2	EIF3C	21900206:0018:HT
P30519	Q9BT40	3163	51763	HMOX2	INPP5K	21900206:0018:HT
P30519	Q9P2H0	3163	57562	HMOX2	CEP126	16169070:0398:HT|21900206:0018:HT|16169070:0018:HT|15657099:0064:LC
P30519	Q9UNH6	3163	51375	HMOX2	SNX7	21900206:0018:HT
P30519	Q9Y2X7	3163	28964	HMOX2	GIT1	16169070:0398:HT|21900206:0018:HT|16169070:0018:HT|15657099:0064:LC
P30519	Q9Y3C7	3163	51003	HMOX2	MED31	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P30519	Q9Y5X3	3163	27131	HMOX2	SNX5	21900206:0018:HT
P30519	V9HW31	3163		HMOX2	HEL-S-271	21900206:0018:HT
P30520	Q8NB12	159	150572	ADSS	SMYD1	23455924:0018:HT|23455924:0007:HT|23455924:0004:HT
P30533	P49792	4043	5903	LRPAP1	RANBP2	20936779:0398:HT|20936779:0018:HT
P30533	Q14181	4043	23649	LRPAP1	POLA2	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P30533	Q9NQC3	4043	57142	LRPAP1	RTN4	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P30533	Q9Y603	4043	51513	LRPAP1	ETV7	21988832:0397:HT|21988832:0018:HT
P30536	Q96BA8	706	90993	TSPO	CREB3L1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P30542	Q96H20	134	11267	ADORA1	SNF8	21988832:0397:HT|21988832:0018:HT
P30556	Q13956	185	5149	AGTR1	PDE6H	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P30566	P48745	158	4856	ADSL	NOV	21988832:0397:HT|21988832:0018:HT
P30613	Q08G24	5313		PKLR	Q08G24	18624398:0018:HT
P30613	Q6UXB4	5313	339390	PKLR	CLEC4G	18624398:0018:HT
P30613	Q6XYD1	5313		PKLR	Q6XYD1	18624398:0018:HT
P30622	Q8N3C7	6249	79745	CLIP1	CLIP4	23414517:0399:HT
P30626	P30626	6717	6717	SRI	SRI	16169070:0492:HT|16189514:0398:HT|11714909:0018:LC|17699613:0114:LC|16169070:0018:HT|16189514:0018:HT|17699613:0028:LC|18330356:0018:LC|11714909:0114:LC|11714909:0492:LC|12804766:0018:LC
P30626	P40763	6717	6774	SRI	STAT3	21988832:0004:HT|18330356:0018:LC|21988832:0096:HT|21988832:0018:HT
P30626	Q08493	6717	5143	SRI	PDE4C	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
P30626	Q13137	6717	10241	SRI	CALCOCO2	16189514:0398:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|16189514:0018:HT|25416956:1356:HT|18330356:0018:LC|15657099:0064:LC
P30626	Q15796	6717	4087	SRI	SMAD2	15231748:0018:HT|15657099:0064:LC
P30626	Q7KYS4	6717		SRI	Q7KYS4	25416956:0018:HT
P30626	Q99081	6717	6938	SRI	TCF12	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P30626	Q9NZ81	6717	54458	SRI	PRR13	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P30793	P63104	2643	7534	GCH1	YWHAZ	21988832:0096:HT|21988832:0663:HT|21988832:0018:HT|21988832:0007:HT
P30793	Q14161	2643	9815	GCH1	GIT2	21988832:0397:HT
P30793	Q16543	2643	11140	GCH1	CDC37	21900206:0018:HT
P30793	Q99962	2643	6456	GCH1	SH3GL2	21900206:0018:HT
P30825	Q969F0	6541	89885	SLC7A1	FATE1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P30837	Q01780	219	5394	ALDH1B1	EXOSC10	15231747:0018:HT
P30837	Q9H0D6	219	22803	ALDH1B1	XRN2	15231747:0018:HT
P30838	Q6ZMK1	218	50626	ALDH3A1	CYHR1	21988832:0397:HT|21988832:0018:HT
P30838	Q9NUX5	218	25913	ALDH3A1	POT1	21044950:0018:HT
P30876	Q8N653	5431	8216	POLR2B	LZTR1	20211142:0018:HT
P30876	Q8NBB4	5431	284312	POLR2B	ZSCAN1	20211142:0018:HT
P30876	Q9Y6K9	5431	8517	POLR2B	IKBKG	20211142:0018:HT
P31040	P67870	6389	1460	SDHA	CSNK2B	21900206:0018:HT
P31146	P40763	11151	6774	CORO1A	STAT3	21988832:0004:HT|21988832:0096:HT|21988832:0018:HT
P31146	P61326	11151	4116	CORO1A	MAGOH	21988832:0397:HT|21988832:0018:HT
P31146	P84022	11151	4088	CORO1A	SMAD3	21988832:0018:HT
P31146	Q08379	11151	2801	CORO1A	GOLGA2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P31146	Q13643	11151	2275	CORO1A	FHL3	21988832:0397:HT|21988832:0018:HT
P31146	Q14161	11151	9815	CORO1A	GIT2	21988832:0018:HT
P31146	Q15750	11151	10454	CORO1A	TAB1	21988832:0018:HT
P31146	Q8TB22	11151	64847	CORO1A	SPATA20	21988832:0397:HT|21988832:0018:HT
P31146	Q96GM5	11151	6602	CORO1A	SMARCD1	21988832:0018:HT
P31146	Q96MU7	11151	91746	CORO1A	YTHDC1	21988832:0018:HT
P31146	Q9NUX5	11151	25913	CORO1A	POT1	21988832:0018:HT
P31146	Q9P0T0	11151		CORO1A	Q9P0T0	21988832:0018:HT
P31150	Q8TBB1	2664	84708	GDI1	LNX1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P31150	Q9NRR5	2664	56893	GDI1	UBQLN4	16713569:0018:HT
P31152	P46108	5596	1398	MAPK4	CRK	21988832:0397:HT|21988832:0018:HT
P31153	P31153	4144	4144	MAT2A	MAT2A	25416956:0397:HT|25416956:0018:HT
P31153	Q9NZL9	4144	27430	MAT2A	MAT2B	12671891:0493:LC|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT|15657099:0064:LC|12671891:0004:LC|22863883:0401:LC
P31249	Q16531	3232	1642	HOXD3	DDB1	20211142:0018:HT
P31249	Q9H161	3232	60529	HOXD3	ALX4	20211142:0018:HT
P31260	Q04741	3206	2016	HOXA10	EMX1	20211142:0018:HT
P31260	Q16533	3206	6617	HOXA10	SNAPC1	20211142:0018:HT
P31268	P50542	3204	5830	HOXA7	PEX5	21988832:0397:HT|21988832:0018:HT
P31269	Q15654	3205	7205	HOXA9	TRIP6	19060904:0018:HT|16189514:0398:HT|16189514:0096:HT|16189514:0018:HT|16189514:0004:HT|15657099:0064:LC|19060904:0397:HT|19060904:0398:HT
P31269	Q93062	3205	11030	HOXA9	RBPMS	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
P31270	Q8N328	3207	267004	HOXA11	PGBD3	21988832:0397:HT|21988832:0018:HT
P31273	P62993	3224	2885	HOXC8	GRB2	17474147:0081:HT
P31274	P31276	3225	3229	HOXC9	HOXC13	20211142:0018:HT
P31274	P35227	3225	7703	HOXC9	PCGF2	20211142:0018:HT
P31274	Q00978	3225	10379	HOXC9	IRF9	20211142:0018:HT
P31274	Q12926	3225	1993	HOXC9	ELAVL2	20211142:0018:HT
P31274	Q13287	3225	9111	HOXC9	NMI	20211142:0018:HT
P31274	Q8TF68	3225	171017	HOXC9	ZNF384	20211142:0018:HT
P31274	Q9GZZ0	3225	3231	HOXC9	HOXD1	20211142:0018:HT
P31274	Q9UNN4	3225	11036	HOXC9	GTF2A1L	20211142:0018:HT
P31276	Q99729	3229	3182	HOXC13	HNRNPAB	20211142:0018:HT
P31276	Q9BQY4	3229	84528	HOXC13	RHOXF2	20211142:0018:HT
P31276	Q9Y5X4	3229	10002	HOXC13	NR2E3	20211142:0018:HT
P31321	P63279	5575	7329	PRKAR1B	UBE2I	20936779:0398:HT
P31321	Q9H4A3	5575	65125	PRKAR1B	WNK1	20936779:0018:HT
P31323	Q16514	5577	6883	PRKAR2B	TAF12	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P31323	Q9P0M2	5577	9465	PRKAR2B	AKAP7	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:0231:HT|25416956:1356:HT
P31323	V9HW29	5577		PRKAR2B	HEL-S-61	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P31350	Q99816	6241	7251	RRM2	TSG101	19549727:0018:HT
P31431	Q92844	6385	10010	SDC4	TANK	21988832:0397:HT|21988832:0018:HT
P31629	P61981	3097	7532	HIVEP2	YWHAG	20936779:0398:HT|20936779:0018:HT
P31629	P62258	3097	7531	HIVEP2	YWHAE	20936779:0398:HT|20936779:0018:HT
P31629	P63104	3097	7534	HIVEP2	YWHAZ	20936779:0018:HT
P31629	Q9H4A3	3097	65125	HIVEP2	WNK1	20936779:0398:HT
P31629	V9HW98	3097		HIVEP2	HEL2	20936779:0018:HT
P31689	P35914	3301	3155	DNAJA1	HMGCL	21900206:0018:HT
P31689	P49703	3301	379	DNAJA1	ARL4D	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P31689	P51636	3301	858	DNAJA1	CAV2	21900206:0018:HT
P31689	Q13042	3301	8881	DNAJA1	CDC16	21988832:0018:HT
P31689	Q14748	3301		DNAJA1	Q14748	16169070:0018:HT
P31689	Q8IXH7	3301	51497	DNAJA1	NELFCD	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P31689	Q9UM11	3301	51343	DNAJA1	FZR1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P31689	Q9Y276	3301	617	DNAJA1	BCS1L	21900206:0018:HT
P31689	Q9Y333	3301	57819	DNAJA1	LSM2	15231747:0018:HT|14667819:0018:HT|15657099:0064:LC
P31749	P46934	207	4734	AKT1	NEDD4	23195959:0004:LC|19953087:0415:HT|23195959:0415:LC
P31749	P56279	207	8115	AKT1	TCL1A	10716693:0096:LC|11707444:0019:LC|12009899:0096:LC|25416956:1112:HT|11707444:0007:LC|12009899:0018:LC|10716693:0007:LC|10983986:0019:LC|10983986:0004:LC|10983986:0018:LC|25416956:0397:HT|25416956:0018:HT|10983986:0493:LC|12009899:0004:LC|10983986:0492:LC|11707444:0004:LC|12009899:0493:LC|15657099:0064:LC|12009899:0492:LC|25416956:1356:HT
P31749	Q13772	207	8031	AKT1	NCOA4	18624398:0018:HT
P31749	Q14203	207	1639	AKT1	DCTN1	21900206:0018:HT
P31749	Q6MZZ3	207		AKT1	DKFZP686I0746	21900206:0018:HT
P31749	Q8IXJ9	207	171023	AKT1	ASXL1	18624398:0007:HT|18624398:0018:HT|18624398:0004:HT
P31749	Q8N668	207	150684	AKT1	COMMD1	20237237:0004:LC|18624398:0018:HT
P31749	Q8TCG2	207	55300	AKT1	PI4K2B	18624398:0018:HT
P31749	Q96E88	207		AKT1	Q96E88	18624398:0018:HT
P31749	Q9NYB0	207	54386	AKT1	TERF2IP	21044950:0018:HT
P31749	Q9UKY1	207	11244	AKT1	ZHX1	21900206:0018:HT
P31751	P35326	208	6700	AKT2	SPRR2A	21988832:0018:HT
P31751	P43490	208	10135	AKT2	NAMPT	21988832:0018:HT
P31751	Q15363	208	10959	AKT2	TMED2	21988832:0018:HT
P31751	Q16627	208	6358	AKT2	CCL14	21988832:0018:HT
P31751	Q687X5	208	79689	AKT2	STEAP4	21988832:0018:HT
P31751	Q6FHT8	208		AKT2	RNP24	21988832:0018:HT
P31751	Q96L92	208	81609	AKT2	SNX27	21988832:0397:HT|21988832:0018:HT
P31751	Q9H221	208	64241	AKT2	ABCG8	21988832:0397:HT|21988832:0018:HT
P31751	Q9H488	208	23509	AKT2	POFUT1	21988832:0018:HT
P31751	Q9H9Y6	208	84172	AKT2	POLR1B	21988832:0018:HT
P31751	Q9NST1	208	80339	AKT2	PNPLA3	21988832:0397:HT|21988832:0018:HT
P31785	P60369	3561	386682	IL2RG	KRTAP10-3	25416956:0018:HT
P31785	P62993	3561	2885	IL2RG	GRB2	17474147:0081:HT
P31785	Q13043	3561	6789	IL2RG	STK4	21988832:0397:HT|21988832:0018:HT
P31785	Q7Z3S9	3561	388677	IL2RG	NOTCH2NL	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P31930	Q14103	7384	3184	UQCRC1	HNRNPD	15231747:0018:HT
P31942	P31942	3189	3189	HNRNPH3	HNRNPH3	22365833:0018:HT
P31942	P31943	3189	3187	HNRNPH3	HNRNPH1	22365833:0018:HT
P31942	P50995	3189	311	HNRNPH3	ANXA11	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P31942	P52597	3189	3185	HNRNPH3	HNRNPF	22365833:0018:HT
P31942	P62701	3189	6191	HNRNPH3	RPS4X	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P31942	Q00839	3189	3192	HNRNPH3	HNRNPU	22365833:0018:HT
P31942	Q13151	3189	10949	HNRNPH3	HNRNPA0	22365833:0018:HT
P31942	Q14103	3189	3184	HNRNPH3	HNRNPD	22365833:0018:HT
P31942	Q14194	3189	1400	HNRNPH3	CRMP1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P31942	Q16659	3189	5597	HNRNPH3	MAPK6	21900206:0018:HT
P31942	Q53F19	3189	55421	HNRNPH3	C17ORF85	22365833:0018:HT
P31942	Q8IWX8	3189	10523	HNRNPH3	CHERP	22365833:0018:HT
P31942	Q92841	3189	10521	HNRNPH3	DDX17	22365833:0018:HT
P31942	Q92993	3189	10524	HNRNPH3	KAT5	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P31942	Q99616	3189	6357	HNRNPH3	CCL13	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P31942	Q9BUJ2	3189	11100	HNRNPH3	HNRNPUL1	22365833:0018:HT
P31942	Q9BVJ6	3189	10813	HNRNPH3	UTP14A	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P31942	Q9BWF3	3189	5936	HNRNPH3	RBM4	22365833:0018:HT
P31942	Q9P1W9	3189	11040	HNRNPH3	PIM2	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P31942	Q9UKR5	3189	11161	HNRNPH3	C14ORF1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P31943	Q14194	3187	1400	HNRNPH1	CRMP1	16169070:0018:HT|16169070:0398:HT
P31943	Q15427	3187	10262	HNRNPH1	SF3B4	22365833:0018:HT
P31943	Q15637	3187	7536	HNRNPH1	SF1	22365833:0018:HT
P31943	Q53F48	3187		HNRNPH1	Q53F48	22365833:0018:HT|22939629:0401:LC
P31943	Q9UKM9	3187	22913	HNRNPH1	RALY	22365833:0018:HT|22939629:0401:LC
P31944	P50222	23581	4223	CASP14	MEOX2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P31946	P62258	7529	7531	YWHAB	YWHAE	24255178:0007:LC|20936779:0398:HT|12507503:0493:LC|20936779:0018:HT
P31946	Q05513	7529	5590	YWHAB	PRKCZ	10620507:0415:LC|10620507:0492:LC|21900206:0018:HT|10620507:0024:LC|10620507:0004:LC|15657099:0064:LC|10620507:0493:LC
P31946	Q14469	7529	3280	YWHAB	HES1	21900206:0018:HT
P31946	Q92934	7529	572	YWHAB	BAD	24255178:0007:LC|9369453:0018:LC|11697890:0096:LC|21900206:0018:HT|15657099:0064:LC
P31947	P43355	2810	4100	SFN	MAGEA1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P31947	P51946	2810	902	SFN	CCNH	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P31947	P98177	2810	4303	SFN	FOXO4	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P31947	Q12788	2810	10607	SFN	TBL3	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
P31947	Q13064	2810	7681	SFN	MKRN3	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P31947	Q15884	2810	9413	SFN	FAM189A2	16189514:0018:HT
P31947	Q17RB8	2810	91694	SFN	LONRF1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P31947	Q53FD0	2810	79696	SFN	ZC2HC1C	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P31947	Q68D86	2810	79839	SFN	CCDC102B	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P31947	Q6ZU52	2810	9729	SFN	KIAA0408	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
P31947	Q86U11	2810		SFN	Q86U11	15778465:0004:LC|16189514:0018:HT
P31947	Q8IZU0	2810	171483	SFN	FAM9B	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P31947	Q8WU02	2810		SFN	Q8WU02	16189514:0018:HT
P31947	Q92934	2810	572	SFN	BAD	16189514:0398:HT|21988832:0397:HT|16189514:0018:HT|20005908:0004:LC|20179209:0019:LC|15657099:0064:LC|21988832:0018:HT|11697890:0096:LC|20005908:0019:LC
P31947	Q96HA8	2810	55093	SFN	WDYHV1	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
P31947	Q96QF0	2810	117177	SFN	RAB3IP	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P31947	Q9H8W4	2810	79666	SFN	PLEKHF2	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
P31947	Q9NYF3	2810	51307	SFN	FAM53C	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P31948	P41279	10963	1326	STIP1	MAP3K8	21988832:0397:HT
P31948	Q9NUX5	10963	25913	STIP1	POT1	21044950:0018:HT
P31994	P46108	2213	1398	FCGR2B	CRK	17474147:0081:HT
P31994	P62993	2213	2885	FCGR2B	GRB2	17474147:0081:HT
P31994	Q9UKR5	2213	11161	FCGR2B	C14ORF1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P31995	P46108	9103	1398	FCGR2C	CRK	17474147:0081:HT
P31995	P62993	9103	2885	FCGR2C	GRB2	17474147:0081:HT
P32004	Q15121	3897	8682	L1CAM	PEA15	16169070:0018:HT|16169070:0398:HT
P32004	Q96FS5	3897		L1CAM	Q96FS5	16169070:0018:HT|15657099:0064:LC
P32019	Q9HCE7	3633	57154	INPP5B	SMURF1	15761153:0493:HT
P32119	P63104	7001	7534	PRDX2	YWHAZ	21988832:0397:HT
P32119	Q13162	7001	10549	PRDX2	PRDX4	21988832:0018:HT
P32119	Q13325	7001	24138	PRDX2	IFIT5	21163940:0397:HT
P32119	Q16543	7001	11140	PRDX2	CDC37	21163940:0397:HT
P32119	Q8TAG9	7001	54536	PRDX2	EXOC6	21163940:0397:HT
P32119	Q92905	7001	10987	PRDX2	COPS5	21988832:0018:HT
P32119	Q92934	7001	572	PRDX2	BAD	21988832:0663:HT|21988832:0018:HT
P32119	Q9BQ95	7001	51295	PRDX2	ECSIT	21163940:0397:HT
P32119	Q9H0A6	7001	140545	PRDX2	RNF32	21163940:0397:HT
P32119	Q9NPF0	7001	51293	PRDX2	CD320	21988832:0018:HT
P32119	Q9NZ94	7001	54413	PRDX2	NLGN3	21988832:0397:HT
P32119	Q9Y2H9	7001	22983	PRDX2	MAST1	21163940:0397:HT
P32121	P45984	409	5601	ARRB2	MAPK9	19060904:0018:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT|19060904:0397:HT|19060904:0398:HT
P32121	P60953	409	998	ARRB2	CDC42	20936779:0398:HT|20936779:0018:HT
P32121	Q00987	409	4193	ARRB2	MDM2	17984062:0004:LC|21466165:0004:LC|11588219:0415:LC|21389118:0428:LC|17984062:0055:LC|11588219:0493:LC|21081496:0004:LC|21988832:0397:HT|11588219:0019:LC|12488444:0024:LC|11588219:0018:LC|12488444:0004:LC|21389118:0004:LC|11588219:0045:LC|11588219:0096:LC|15657099:0064:LC|21988832:0018:HT|12538596:0004:LC|12488444:0493:LC|18544533:0004:LC|15878855:0004:LC|12538596:0493:LC
P32121	Q7LD69	409		ARRB2	Q7LD69	16169070:0018:HT
P32121	Q8NAS7	409		ARRB2	Q8NAS7	16169070:0018:HT
P32121	Q8TAQ2	409	6601	ARRB2	SMARCC2	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P32121	Q96G25	409	112950	ARRB2	MED8	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P32121	Q9H422	409	10114	ARRB2	HIPK3	15231748:0018:HT|15657099:0064:LC
P32189	Q04637	2710	1981	GK	EIF4G1	21988832:0018:HT
P32189	Q06278	2710	316	GK	AOX1	21988832:0018:HT
P32189	Q6GRK0	2710	1576	GK	CYP3A4	21988832:0018:HT
P32189	Q6ZMM6	2710		GK	Q6ZMM6	21988832:0018:HT
P32189	Q96KA5	2710	81037	GK	CLPTM1L	21988832:0018:HT
P32189	Q9NVF7	2710	23219	GK	FBXO28	21988832:0018:HT
P32189	V9HWP0	2710		GK	HEL-S-92N	21988832:0018:HT
P32239	P62993	887	2885	CCKBR	GRB2	17474147:0081:HT
P32239	Q9P121	887	50863	CCKBR	NTM	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32241	Q9BSI4	7433	26277	VIPR1	TINF2	21988832:0397:HT|21988832:0018:HT
P32242	P49747	5013	1311	OTX1	COMP	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32242	P59991	5013	353323	OTX1	KRTAP12-2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32242	P60329	5013	386684	OTX1	KRTAP12-4	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32242	P60331	5013	386677	OTX1	KRTAP10-1	25416956:0018:HT
P32242	P60369	5013	386682	OTX1	KRTAP10-3	25416956:0018:HT
P32242	P60370	5013	386680	OTX1	KRTAP10-5	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
P32242	P60410	5013	386681	OTX1	KRTAP10-8	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32242	P60411	5013	386676	OTX1	KRTAP10-9	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:0231:HT|25416956:1356:HT
P32242	P60412	5013	386678	OTX1	KRTAP10-11	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32242	Q14533	5013	3887	OTX1	KRT81	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32242	Q3V5L5	5013	146664	OTX1	MGAT5B	25416956:0018:HT
P32242	Q5T7P3	5013	353132	OTX1	LCE1B	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32242	Q5TA78	5013	199834	OTX1	LCE4A	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32242	Q5TA79	5013	353139	OTX1	LCE2A	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32242	Q5TA82	5013	353141	OTX1	LCE2D	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32242	Q6L8G9	5013	440023	OTX1	KRTAP5-6	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32242	Q6PEX3	5013	388818	OTX1	KRTAP26-1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32242	Q6UY14	5013	54507	OTX1	ADAMTSL4	21516116:0018:HT
P32242	Q92922	5013	6599	OTX1	SMARCC1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32242	Q93062	5013	11030	OTX1	RBPMS	16189514:0398:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|16189514:0018:HT|25416956:1356:HT|15657099:0064:LC
P32242	Q96T55	5013	83795	OTX1	KCNK16	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32242	Q99750	5013	4188	OTX1	MDFI	16189514:0018:HT|19447967:0398:HT|15657099:0064:LC|19447967:0018:HT|16189514:0398:HT
P32242	Q9BQ66	5013	83755	OTX1	KRTAP4-12	16189514:0398:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|16189514:0018:HT|25416956:1356:HT
P32242	Q9BYQ2	5013	85280	OTX1	KRTAP9-4	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32242	Q9BYQ4	5013	83899	OTX1	KRTAP9-2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32242	Q9BYQ6	5013	653240	OTX1	KRTAP4-11	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32242	Q9BYR0	5013	100132476	OTX1	KRTAP4-7	25416956:1112:HT|25416956:0397:HT|15657099:0064:LC|25416956:1356:HT
P32242	Q9BYR5	5013	85291	OTX1	KRTAP4-2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
P32242	Q9BYR6	5013	85293	OTX1	KRTAP3-3	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
