Uniprot_A	Uniprot_B	Alt_A	Alt_B	Gene_A	Gene_B	pmid:method:quality
P04637	P38936	7157	1026	TP53	CDKN1A	11896572:0004:LC|18443131:0007:LC|12897156:0004:LC|19042971:0007:LC|21900206:0018:HT|18614011:0402:LC|15509808:0007:LC|25241761:0813:LC|19249676:0402:LC|20228809:0402:LC|16990795:0007:LC|17906639:0402:LC|16616141:0428:LC|19410543:0402:LC|23870121:0402:LC|21317932:0402:LC|12534345:0412:LC|17719542:0402:LC|21483755:0007:LC|21423215:0402:LC
P04637	P42771	7157	1029	TP53	CDKN2A	22653443:0007:LC|9529249:0004:LC|20395212:0004:LC|9724636:0019:LC|10706102:0007:LC|12446718:0004:LC|12640129:0019:LC|14612427:0004:LC|12740913:0416:LC
P04637	P42773	7157	1031	TP53	CDKN2C	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	P42858	7157	3064	TP53	HTT	10823891:0024:LC|15383276:0018:HT|10823891:0096:LC|10823891:0004:LC|10823891:0401:LC|15657099:0064:LC
P04637	P45983	7157	5599	TP53	MAPK8	15538975:0096:LC|9724739:0415:LC|9732264:0024:LC|19651615:0415:LC|15580310:0006:LC|15657099:0064:LC|9393873:0004:LC|15750624:0045:LC
P04637	P45984	7157	5601	TP53	MAPK9	12384512:0415:LC|11283254:0423:LC|15657099:0064:LC|9393873:0004:LC
P04637	P48643	7157	22948	TP53	CCT5	22653443:0007:LC|16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	P49841	7157	2932	TP53	GSK3B	12048243:0004:LC|14744935:0424:LC|15657099:0064:LC|14744935:0006:LC|12048243:0024:LC|21900206:0018:HT
P04637	P49888	7157	6783	TP53	SULT1E1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	P50453	7157	5272	TP53	SERPINB9	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	P51587	7157	675	TP53	BRCA2	9811893:0019:LC|20421506:0017:LC|9811893:0004:LC|14636569:0004:LC|14636569:0401:LC|20421506:0077:LC|15657099:0064:LC|20421506:0065:LC|20421506:0096:LC
P04637	P53350	7157	5347	TP53	PLK1	16753148:0018:LC|19833129:0424:LC|22653443:0007:LC|16753148:0006:LC
P04637	P54132	7157	641	TP53	BLM	22653443:0007:LC|12080066:0004:LC|12080066:0045:LC|15364958:0428:LC|12080066:0019:LC|15806145:0019:LC|11781842:0024:LC|15364958:0004:LC|11399766:0096:LC|12080066:0096:LC|12080066:0686:LC|11399766:0428:LC|11781842:0004:LC|11781842:0018:LC|11399766:0004:LC|15657099:0064:LC
P04637	P55774	7157	6362	TP53	CCL18	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	P60953	7157	998	TP53	CDC42	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	P61981	7157	7532	TP53	YWHAG	22653443:0007:LC|18812399:0053:LC|19933256:0019:LC
P04637	P62136	7157	5499	TP53	PPP1CA	15231748:0018:HT|15657099:0064:LC
P04637	P62987	7157	7311	TP53	UBA52	18695251:0007:LC|18172499:0006:LC|19196987:0808:LC|22056774:0006:LC|20173098:0007:LC|19805293:0006:LC|19556538:0006:LC|18695251:0808:LC|19196987:0007:LC|20173098:0808:LC|12640129:0416:LC|17470788:0007:LC|20173098:0006:LC|19805293:0096:LC|24667498:0006:LC|17592138:0007:LC|18359851:0007:LC|18413597:0096:LC|18695251:0006:LC|21857681:0808:LC
P04637	P63165	7157	7341	TP53	SUMO1	19684601:0808:LC|18583933:0004:LC|21316347:0004:LC|17369817:0004:LC|15327968:0004:LC|20861261:0096:LC|20972456:0096:LC|10961991:0018:LC|12917636:0004:LC|11867732:0096:LC|20972456:0004:LC|17060459:0096:LC|16122737:0004:LC|19246003:0096:LC|16122737:0415:LC|20534433:0096:LC|20861261:0004:LC|10788439:0045:LC|16732283:0808:LC|10788439:0004:LC|15657099:0064:LC
P04637	P63279	7157	7329	TP53	UBE2I	21829513:0004:LC|15327968:0007:LC|19684601:0415:LC|15327968:0004:LC|10961991:0018:LC|17709345:0415:LC|12565873:0004:LC|15327968:0096:LC|10380882:0018:LC|11853669:0415:LC|10788439:0045:LC|9514881:0018:LC|8921390:0018:LC|18624398:0018:HT|15657099:0064:LC
P04637	P67870	7157	1460	TP53	CSNK2B	22653443:0007:LC|21675959:0090:LC|15657099:0064:LC|12628923:0415:LC
P04637	P68400	7157	1457	TP53	CSNK2A1	25241761:0813:LC|22975381:0424:LC|12628923:0415:LC
P04637	P78527	7157	5591	TP53	PRKDC	12756247:0415:LC|15657099:0064:LC|10608806:0686:LC|9679063:0415:LC
P04637	P84090	7157	2079	TP53	ERH	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	Q00987	7157	4193	TP53	MDM2	20124408:0415:LC|22266850:0004:LC|18316739:0006:LC|21988832:0018:HT|15824742:0019:LC|18485870:0402:LC|9223638:0686:LC|16432196:0077:LC|17268548:0004:LC|15950904:0415:LC|20959462:0004:LC|17139261:0096:LC|17438265:0077:LC|12529318:0019:LC|22737255:0004:LC|17848574:0096:LC|11744695:0428:LC|10980696:0004:LC|22084066:0004:LC|15558054:0004:LC|18541670:0004:LC|21060154:0096:LC|12208736:0004:LC|22411991:0004:LC|9271120:0096:LC|16212962:0006:LC|17363365:0004:LC|21478269:0004:LC|17438265:0017:LC|17098746:0004:LC|22575647:0004:LC|10781812:0107:LC|23897459:0114:LC|12426395:0004:LC|19411066:0006:LC|21316347:0004:LC|22653443:0007:LC|19085961:0004:LC|19568783:0415:LC|11431470:0004:LC|19303885:0415:LC|16845383:0006:LC|22083959:0004:LC|21317885:0004:LC|12620407:0004:LC|14704432:0107:LC|20174603:0096:LC|15657099:0064:LC|15542844:0004:LC|17875722:0007:LC|15867431:0004:LC|21857681:0006:LC|16414131:0004:LC|16432196:0028:LC|20173098:0004:LC|9724739:0004:LC|18172499:0004:LC|11572869:0004:LC|21887275:0004:LC|15154850:0096:LC|19223463:0004:LC|17875722:0096:LC|20588255:0004:LC|9809062:0401:LC|12612087:0004:LC|19098711:0004:LC|11486026:0415:LC|18309296:0006:LC|17875722:0411:LC|10196247:0096:LC|16845383:0415:LC|19255450:0065:LC|19816404:0415:LC|9529249:0004:LC|15280377:0045:LC|21986495:0004:LC|15122315:0004:LC|16432196:0017:LC|11285227:0096:LC|19656744:0997:LC|17908790:0004:LC|15848166:0006:LC|21098709:0004:LC|15577914:0045:LC|21170087:0007:LC|18309296:0071:LC|12897156:0004:LC|21584881:0096:LC|9824166:0004:LC|15688025:0045:LC|17666403:0096:LC|20657550:0004:LC|17139261:0007:LC|15058298:0004:LC|10640350:0096:LC|12426395:0096:LC|14671306:0415:LC|12944468:0004:LC|15577944:0004:LC|22124327:0415:LC|15295102:0004:LC|22659184:0006:LC|22510990:0006:LC|21465263:0004:LC|17297477:0004:LC|10766163:0096:LC|17290220:0018:LC|12915590:0006:LC|18485870:0096:LC|19071110:0004:LC|21132010:0004:LC|20173098:0006:LC|11925449:0096:LC|17848574:0004:LC|14702041:0004:LC|16964247:0004:LC|11562347:0024:LC|21965653:0415:LC|21084285:0415:LC|20588255:0415:LC|21750659:0004:LC|15908921:0090:LC|17268548:0006:LC|21887275:0415:LC|9529249:0019:LC|18223694:0004:LC|21084564:0004:LC|21132010:0007:LC|20708156:0007:LC|20395212:0004:LC|15558054:0019:LC|20228809:0402:LC|17470788:0004:LC|18061646:0004:LC|11070080:0071:LC|21060154:0004:LC|19042971:0007:LC|8875929:0019:LC|16215989:0004:LC|16023600:0004:LC|10722742:0415:LC|19234109:0007:LC|25241761:0813:LC|15558054:0686:LC|19166840:0004:LC|15210108:0004:LC|11278372:0019:LC|21088494:0096:LC|7686617:0096:LC|19332559:0004:LC|16624812:0004:LC|17380154:0004:LC|9450543:0415:LC|21726810:0004:LC|20962272:0686:LC|11709713:0004:LC|11223036:0019:LC|17369817:0004:LC|21075307:0004:LC|22157679:0004:LC|22525275:0004:LC|15577914:0019:LC|21454483:0004:LC|20659896:0004:LC|21060154:0415:LC|10321734:0019:LC|16857591:0415:LC|21071676:0004:LC|17848574:0415:LC|15950904:0019:LC|19098711:0006:LC|11562347:0004:LC|16107876:0004:LC|10321734:0045:LC|24207125:0077:LC|19411846:0004:LC|22575647:0007:LC|18332869:0004:LC|17159902:0007:LC|20542919:0004:LC|17666403:0004:LC|17301054:0415:LC|15013777:0415:LC|15950904:0004:LC|24667498:0006:LC|19188367:0096:LC|23776060:0411:LC|18665269:0415:LC|16866370:0096:LC|10889512:0004:LC|17080083:0053:LC|11178989:0096:LC|8875929:0114:LC|22487680:0004:LC|15469934:0007:LC|21084564:0415:LC|15933712:0096:LC|16055726:0004:LC|10706102:0007:LC|14596917:0096:LC|15154850:0114:LC|17159902:0004:LC|19590512:0004:LC|18309296:0096:LC|18566590:0004:LC|10347217:0004:LC|22391559:0004:LC|19357310:0096:LC|17159902:0415:LC|16845383:0004:LC|15144954:0006:LC|22157679:0415:LC|20479273:0004:LC|11713288:0004:LC|14612427:0004:LC|16861890:0004:LC|17936559:0004:LC|22103682:0096:LC|12915590:0096:LC|15064742:0004:LC|21925390:0004:LC|22975381:0006:LC|15558054:0045:LC|12915590:0004:LC|16432196:0065:LC|11925449:0004:LC|17139261:0004:LC|10488081:0004:LC|18172499:0006:LC|17347673:0006:LC|10827196:0004:LC|17116689:0004:LC|20570896:0004:LC|20484049:0096:LC|17080083:0006:LC|20847049:0096:LC|20173098:0415:LC|17470788:0007:LC|18172499:0096:LC|16579792:0415:LC|22085928:0006:LC|10608892:0019:LC|7926727:0401:LC|10781812:0686:LC|11384992:0004:LC|22819825:0007:LC|16432196:0081:LC|21075307:0096:LC|12167711:0004:LC|19166840:0006:LC|15308643:0004:LC|11094089:0004:LC|19098711:0007:LC|18264029:0415:LC|17591690:0004:LC|21726810:0006:LC|11046142:0096:LC|11597128:0019:LC|19656744:0415:LC|24207125:0065:LC|19857530:0415:LC|16547496:0004:LC|20694676:0415:LC|22444248:0096:LC|8875929:0254:LC|17525743:0096:LC|22389628:0004:LC|20591429:0071:LC|22227409:0004:LC|21572037:0415:LC|21454483:0428:LC|17310983:0006:LC|19837670:0004:LC|17719542:0402:LC|11597128:0004:LC
P04637	Q03013	7157	2948	TP53	GSTM4	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	Q05086	7157	7337	TP53	UBE3A	9688277:0096:LC|12620801:0096:LC|19364824:0415:LC|17131388:0004:LC|15657099:0064:LC|16493710:0107:LC|8380895:0096:LC
P04637	Q07817	7157	598	TP53	BCL2L1	12667443:0019:LC|24814347:0077:LC|16151013:0006:LC|14963330:0004:LC|24814347:0053:LC|21900206:0018:HT|16151013:0019:LC|24814347:0065:LC|14963330:0006:LC|24814347:0006:LC|16151013:0004:LC|12667443:0096:LC|15657099:0064:LC|16151013:0107:LC|14963330:0019:LC|12667443:0006:LC|12667443:0024:LC|14963330:0096:LC|24814347:0007:LC
P04637	Q09472	7157	2033	TP53	EP300	19217391:0114:LC|19805293:0415:LC|15558054:0686:LC|11782467:0096:LC|15509808:0007:LC|19234109:0007:LC|17438265:0017:LC|16678111:0004:LC|19217391:0065:LC|9809062:0401:LC|19217391:0077:LC|15933712:0045:LC|17438265:0077:LC|9194564:0096:LC|18612383:0004:LC|16611888:0019:LC|9809062:0096:LC|23010591:0872:LC|10706102:0007:LC|19217391:0017:LC|19339993:0006:LC|16537920:0004:LC|15542844:0006:LC|15295102:0004:LC|15186775:0004:LC|17452980:0415:LC|9809062:0004:LC|11782467:0415:LC|17977830:0004:LC|15657099:0064:LC|17906639:0006:LC|22013068:0004:LC|15337767:0686:LC|15186775:0096:LC|10648616:0025:LC|18485870:0415:LC|22266186:0004:LC|15542844:0004:LC|15186775:0019:LC|19234109:0004:LC|11907332:0096:LC|17189186:0415:LC|10518217:0006:LC|9194565:0019:LC|16782091:0006:LC|18391200:0826:LC|11070080:0071:LC|16024799:0415:LC|15558054:0019:LC|21471221:0006:LC
P04637	Q12873	7157	1107	TP53	CHD3	15657099:0064:LC|15383276:0018:HT|10961991:0018:LC
P04637	Q12888	7157	7158	TP53	TP53BP1	17805299:0006:LC|22084066:0004:LC|22653443:0007:LC|17805299:0007:LC|15611139:0004:LC|8016121:0024:LC|11877378:0114:LC|15364958:0004:LC|15364958:0428:LC|12351827:0114:LC|8016121:0018:LC|19433796:0007:LC|15657099:0064:LC|14978302:0096:LC|12110597:0114:LC|17805299:0081:LC|17805299:0096:LC|8016121:0096:LC|20307547:0114:LC|14985081:0018:LC
P04637	Q13190	7157	6811	TP53	STX5	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	Q13315	7157	472	TP53	ATM	10864201:0045:LC|17409407:0415:LC|15064416:0096:LC|11459832:0415:LC|21383020:0415:LC|9843217:0024:LC|15916964:0045:LC|15064416:0415:LC|15159397:0096:LC|15657099:0064:LC|19965871:0415:LC|15632067:0096:LC|10608806:0423:LC|9843217:0096:LC|10608806:0686:LC|9843217:0415:LC
P04637	Q13526	7157	5300	TP53	PIN1	21741598:0096:LC|12397361:0096:LC|17906639:0096:LC|12388558:0004:LC|12388558:0096:LC|21900206:0018:HT|21741598:0006:LC|21741598:0007:LC|17906639:0402:LC|12397362:0019:LC|12397362:0096:LC|12397362:0004:LC|15657099:0064:LC
P04637	Q13535	7157	545	TP53	ATR	10435622:0415:LC|15159397:0096:LC|20798688:0415:LC|16293623:0424:LC|11459832:0415:LC|15775976:0019:LC|10608806:0686:LC
P04637	Q13625	7157	7159	TP53	TP53BP2	8668206:0004:LC|8668206:0019:LC|8875926:0024:LC|8016121:0024:LC|8668206:0401:LC|14985081:0096:LC|21513714:0006:LC|8016121:0018:LC|8016121:0114:LC|8668206:0096:LC|15657099:0064:LC|18275817:0892:LC|8875926:0114:LC|8016121:0096:LC|8668206:0018:LC|14985081:0018:LC
P04637	Q14061	7157	10063	TP53	COX17	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	Q14191	7157	7486	TP53	WRN	11427532:0416:LC|11427532:0047:LC|12080066:0004:LC|12080066:0096:LC|15657099:0064:LC|15735006:0411:LC|11427532:0096:LC
P04637	Q14695	7157	9808	TP53	KIAA0087	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	Q14999	7157	9820	TP53	CUL7	16547496:0096:LC|22653443:0007:LC|17298945:0077:LC|16547496:0004:LC|17229476:0018:LC|17298945:0071:LC|17229476:0004:LC
P04637	Q15013	7157	9587	TP53	MAD2L1BP	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	Q15102	7157	5050	TP53	PAFAH1B3	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	Q15181	7157	5464	TP53	PPA1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	Q15486	7157	728411	TP53	GUSBP1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	Q16363	7157	3910	TP53	LAMA4	25241761:0813:LC|16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	Q16594	7157	6880	TP53	TAF9	18250150:0004:LC|7809597:0071:LC|11278372:0004:LC|11278372:0019:LC|15657099:0064:LC|7761466:0096:LC
P04637	Q16637	7157		TP53	SMN1;|SMN2	11704667:0024:LC|11704667:0096:LC|11704667:0004:LC|21900206:0018:HT|15657099:0064:LC
P04637	Q16665	7157	3091	TP53	HIF1A	15629713:0053:LC|9537326:0004:LC|12124396:0096:LC|10640274:0004:LC|15657099:0064:LC|15629713:0045:LC|11593383:0019:LC|12606552:0004:LC
P04637	Q8IWT3	7157	23113	TP53	CUL9	12526791:0096:LC|22653443:0007:LC|18230339:0018:LC|21487039:0004:LC|18230339:0006:LC|12526791:0401:LC|12526791:0004:LC|15657099:0064:LC|17380154:0004:LC|15558054:0019:LC|17229476:0004:LC
P04637	Q8N2W9	7157	51588	TP53	PIAS4	11388671:0006:LC|11388671:0018:LC|15383276:0018:HT
P04637	Q8NA92	7157	199745	TP53	THAP8	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	Q8TBK6	7157	54819	TP53	ZCCHC10	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	Q8WTS6	7157	80854	TP53	SETD7	17108971:0515:LC|16415881:0516:LC|17805299:0515:LC|21245319:0096:LC|21245319:0515:LC
P04637	Q92793	7157	1387	TP53	CREBBP	19357310:0096:LC|19805293:0415:LC|20962272:0686:LC|11782467:0096:LC|21390126:0415:LC|10823891:0096:LC|14759370:0114:LC|9194564:0096:LC|22084066:0004:LC|16537920:0004:LC|12426395:0415:LC|10823891:0004:LC|19234109:0007:LC|9288775:0096:LC|19166313:0055:LC|9194564:0006:LC|10848610:0096:LC|10551785:0096:LC|10648616:0686:LC|15657099:0064:LC|15632413:0428:LC|10648616:0025:LC|18485870:0415:LC|19805293:0006:LC|14722092:0096:LC|10196247:0096:LC|10196247:0405:LC
P04637	Q92831	7157	8850	TP53	KAT2B	20589832:0004:LC|17977830:0004:LC|16678111:0004:LC|16537920:0004:LC|12068014:0415:LC|17189186:0415:LC|16959611:0006:LC
P04637	Q93009	7157	7874	TP53	USP7	16845383:0004:LC|20816748:0096:LC|17268548:0004:LC|16402859:0114:LC|17380154:0004:LC|11923872:0019:LC|17525743:0004:LC|15916963:0006:LC|22084066:0004:LC|22056774:0065:LC|16402859:0071:LC|11923872:0004:LC|16474402:0096:LC|16474402:0114:LC|22653443:0007:LC|16474402:0017:LC|11923872:0045:LC|16402859:0686:LC|16845383:0006:LC|14506283:0686:LC|16474402:0686:LC|16474402:0077:LC|11923872:0024:LC|17268548:0006:LC|21845734:0004:LC|21170034:0007:LC|16402859:0065:LC|11923872:0096:LC|17525743:0096:LC|20713061:0686:LC|11923872:0415:LC|15916963:0019:LC|21170034:0004:LC|15657099:0064:LC
P04637	Q96EB6	7157	23411	TP53	SIRT1	15205477:0406:LC|18235501:0406:LC|17964266:0006:LC|18235501:0007:LC|21245319:0004:LC|15205477:0045:LC|12006491:0406:LC|12006491:0006:LC|21149449:0004:LC|11672523:0006:LC|17964266:0406:LC|22389628:0004:LC|12006491:0096:LC|18235502:0004:LC|18235502:0889:LC|18235502:0007:LC|21245319:0006:LC|15657099:0064:LC
P04637	Q96KB5	7157	55872	TP53	PBK	17482142:0018:LC|20622899:0007:LC|20622899:0006:LC|17482142:0006:LC|20622899:0018:LC
P04637	Q96M61	7157	286514	TP53	MAGEB18	16713569:0397:HT|16189514:0398:HT|15657099:0064:LC|16189514:0018:HT|16713569:0018:HT
P04637	Q96PM5	7157	25898	TP53	RCHY1	19483087:0415:LC|19043414:0077:LC|17568776:0096:LC|20452352:0096:LC|12654245:0004:LC|19043414:0096:LC|18485870:0402:LC|21084285:0415:LC|19043414:0415:LC|20452352:0004:LC|17568776:0004:LC|17568776:0415:LC|15657099:0064:LC|21988832:0018:HT|21791603:0415:LC|17568776:0006:LC|17568776:0428:LC|17568776:0007:LC|12654245:0096:LC|20452352:0007:LC
P04637	Q99547	7157	10200	TP53	MPHOSPH6	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	Q99986	7157	7443	TP53	VRK1	24492002:0006:LC|24492002:0007:LC|15542844:0004:LC|10951572:0415:LC|15542844:0415:LC|15542844:0663:LC|11883897:0415:LC|24492002:0096:LC
P04637	Q9BQD7	7157	65990	TP53	FAM173A	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	Q9BWC9	7157	29903	TP53	CCDC106	20159018:0007:LC|16169070:0018:HT|16169070:0398:HT|15657099:0064:LC|20159018:0416:LC
P04637	Q9BX70	7157	55643	TP53	BTBD2	16169070:0018:HT|16169070:0007:HT|15657099:0064:LC|16169070:0398:HT
P04637	Q9C0J8	7157	55339	TP53	WDR33	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	Q9H0Q3	7157	53826	TP53	FXYD6	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04637	Q9H2X6	7157	28996	TP53	HIPK2	11740489:0415:LC|11740489:0004:LC|11532197:0045:LC|11532197:0686:LC|16212962:0006:LC|21057547:0004:LC|11925430:0018:LC|15657099:0064:LC|11740489:0096:LC|21057547:0007:LC|15896780:0096:LC
P04637	Q9H4B4	7157	1263	TP53	PLK3	11551930:0024:LC|12242661:0004:LC|11551930:0004:LC|15657099:0064:LC|11551930:0415:LC|12242661:0415:LC
P04637	Q9H9B1	7157	79813	TP53	EHMT1	20118233:0415:LC|20588255:0415:LC
P04637	Q9NRG4	7157	56950	TP53	SMYD2	18065756:0004:LC|21782458:0515:LC|21782458:0065:LC|21782458:0114:LC|17108971:0415:LC|17108971:0004:LC|17805299:0515:LC|21880715:0114:LC|21782458:0516:LC
P04637	Q9NS56	7157	10210	TP53	TOPORS	15247280:0415:LC|17803295:0096:LC|17290218:0007:LC|15657099:0064:LC|11842245:0018:LC
P04637	Q9NTG7	7157	23410	TP53	SIRT3	23316803:0114:LC
P04637	Q9UER7	7157	1616	TP53	DAXX	15364927:0018:LC|14557665:0416:LC|15364927:0006:LC|16845383:0004:LC|15364927:0007:LC|15364927:0416:LC|16845383:0006:LC|21134643:0077:LC|15657099:0064:LC|25241761:0813:LC
P04637	Q9UNE7	7157	10273	TP53	STUB1	18223694:0004:LC|15911628:0415:LC|17666403:0096:LC|17666403:0004:LC|20618441:0415:LC|25036637:0729:LC
P04792	P04792	3315	3315	HSPB1	HSPB1	25277244:0097:LC|21641913:0114:LC|22365833:0018:HT|25036637:0729:LC|11003656:0096:LC
P04792	P35813	3315	5494	HSPB1	PPM1A	25277244:0097:LC|21988832:0397:HT
P04792	Q14103	3315	3184	HSPB1	HNRNPD	21245386:0004:LC|21245386:0401:LC|21245386:0055:LC|18573886:0055:LC|18573886:0004:LC
P04792	Q15139	3315	5587	HSPB1	PRKD1	18440775:0423:LC|15728188:0415:LC|15728188:0096:LC
P04792	Q15181	3315	5464	HSPB1	PPA1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04792	Q5RL73	3315	84060	HSPB1	RBM48	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04792	Q96ID5	3315	84966	HSPB1	IGSF21	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04792	Q9UJY1	3315	26353	HSPB1	HSPB8	15122253:0004:LC|14594798:0492:LC|11342557:0492:LC|14594798:0018:LC|14594798:0045:LC|11342557:0018:LC|15657099:0064:LC|15122253:0492:LC|14594798:0055:LC|15122253:0018:LC
P04792	Q9Y3C7	3315	51003	HSPB1	MED31	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04798	P04798	1543	1543	CYP1A1	CYP1A1	23508959:0114:LC
P04818	P04818	7298	7298	TYMS	TYMS	18370400:0114:LC|21795601:0114:LC|11316879:0492:LC|8845352:0114:LC|8845352:0492:LC|21206062:0114:LC|25423174:0114:LC|11697906:0114:LC|11329255:0114:LC|11697906:0492:LC|20151707:0114:LC|11316879:0114:LC
P04839	P13498	1536	1535	CYBB	CYBA	11893732:0493:LC|7938008:0492:LC|7938008:0493:LC|15657099:0064:LC|11893732:0492:LC
P04839	P19878	1536	4688	CYBB	NCF2	11893732:0493:LC|11893732:0492:LC|11917128:0493:LC|11248021:0492:LC|11917128:0492:LC|11248021:0493:LC|15657099:0064:LC
P04843	Q14695	6184	9808	RPN1	KIAA0087	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04843	Q16186	6184	11047	RPN1	ADRM1	16990800:0492:LC|24811749:0276:LC
P04843	Q6IA17	6184	59307	RPN1	SIGIRR	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04843	Q92782	6184	8193	RPN1	DPF1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04843	Q9NYS7	6184	55884	RPN1	WSB2	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04843	Q9UHD9	6184	29978	RPN1	UBQLN2	12200120:0493:LC|12200120:0492:LC|15657099:0064:LC
P04844	Q15910	6185	2146	RPN2	EZH2	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P04844	Q16186	6185	11047	RPN2	ADRM1	16990800:0492:LC|24811749:0276:LC
P04899	P08913	2771	150	GNAI2	ADRA2A	15782186:0055:LC|7887906:0493:LC
P04899	P10145	2771	3576	GNAI2	CXCL8	8662698:0024:LC|8662698:0493:LC|15657099:0064:LC|8662698:0007:LC
P04899	P11229	2771	1128	GNAI2	CHRM1	8190105:0493:LC|8190105:0024:LC|15657099:0064:LC
P04899	P14416	2771	1813	GNAI2	DRD2	15657099:0064:LC|10978845:0493:LC|10978845:0024:LC
P04899	P18089	2771	151	GNAI2	ADRA2B	2169434:0024:LC|2169434:0493:LC|15657099:0064:LC
P04899	P21462	2771	2357	GNAI2	FPR1	8663057:0024:LC|8663057:0493:LC|15657099:0064:LC
P04899	P21554	2771	1268	GNAI2	CNR1	11168387:0004:LC|11168387:0493:LC|15657099:0064:LC
P04899	P21730	2771	728	GNAI2	C5AR1	7962171:0492:LC|7962171:0401:LC|25241761:0813:LC|15657099:0064:LC
P04899	P22888	2771	3973	GNAI2	LHCGR	10493819:0493:LC|10493819:0024:LC|15657099:0064:LC
P04899	P25024	2771	3577	GNAI2	CXCR1	8903513:0493:LC|8903513:0492:LC|8903513:0024:LC|8662698:0004:LC|15657099:0064:LC|8903513:0019:LC|8903513:0004:LC|8662698:0493:LC|8903513:0686:LC|8662698:0492:LC
P04899	P25101	2771	1909	GNAI2	EDNRA	7882989:0493:LC|15657099:0064:LC
P04899	P30542	2771	134	GNAI2	ADORA1	11369591:0493:LC|15657099:0064:LC|11369591:0004:LC
P04899	P35372	2771	4988	GNAI2	OPRM1	15657099:0064:LC|12068084:0493:LC
P04899	P41143	2771	4985	GNAI2	OPRD1	15657099:0064:LC|1671672:0493:LC
P04899	P48039	2771	4543	GNAI2	MTNR1A	10598579:0493:LC|17215244:0004:LC|10598579:0004:LC|17215244:0493:LC|17215244:0676:LC
P04899	P49795	2771	10287	GNAI2	RGS19	8986788:0492:LC|8986788:0024:LC|8986788:0018:LC|15657099:0064:LC|8524874:0018:LC
P04899	P49798	2771	5999	GNAI2	RGS4	9660808:0492:LC|9660808:0096:LC|15657099:0064:LC|9660808:0024:LC
P04899	P50052	2771	186	GNAI2	AGTR2	11055978:0492:LC|8663053:0492:LC
P04899	P81274	2771	29899	GNAI2	GPSM2	8973305:0018:LC|8973305:0492:LC|7589456:0401:LC|7589456:0018:LC|12748287:0004:LC|15657099:0064:LC|8973305:0096:LC|12748287:0007:LC
P04899	Q02818	2771	4924	GNAI2	NUCB1	9647645:0024:LC|9647645:0018:LC|9647645:0492:LC|15657099:0064:LC
P04899	Q2TNB2	2771		GNAI2	Q2TNB2	10644723:0492:LC|8982657:0004:LC|8982657:0493:LC|10644723:0493:LC|8982657:0492:LC
P04899	Q99750	2771	4188	GNAI2	MDFI	16189514:0398:HT|16189514:0096:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|16189514:0018:HT|25416956:1356:HT|16189514:0004:HT|15657099:0064:LC
P04899	Q9H244	2771	64805	GNAI2	P2RY12	15657099:0064:LC|8554519:0493:LC
P04899	Q9NS28	2771	64407	GNAI2	RGS18	11955952:0492:LC|11955952:0096:LC|15657099:0064:LC
P04899	Q9UBY5	2771	23566	GNAI2	LPAR3	10727522:0493:LC|15657099:0064:LC|10727522:0024:LC
P04899	Q9Y272	2771	51655	GNAI2	RASD1	10471929:0492:LC|10840027:0492:LC
P04908	P04908			HIST1H2AB;|HIST1H2AE	HIST1H2AB;|HIST1H2AE	24251097:0114:LC|20498094:0114:LC|21812398:0114:LC|21743476:0114:LC|15951514:0114:LC|21636898:0114:LC
